word	nodeType	synsetCount	unit
bad	ADJ	17	01x07_-_The_Target_s_Second_Son
internal	ADJ	5	01x07_-_The_Target_s_Second_Son
absolute	ADJ	6	01x07_-_The_Target_s_Second_Son
social	ADJ	7	01x07_-_The_Target_s_Second_Son
internal	ADJ	5	01x07_-_The_Target_s_Second_Son
academic	ADJ	4	01x07_-_The_Target_s_Second_Son
internal	ADJ	5	01x07_-_The_Target_s_Second_Son
past	ADJ	6	01x07_-_The_Target_s_Second_Son
few	ADJ	2	01x07_-_The_Target_s_Second_Son
fellow	ADJ	7	01x07_-_The_Target_s_Second_Son
internal	ADJ	5	01x07_-_The_Target_s_Second_Son
right	ADJ	36	01x07_-_The_Target_s_Second_Son
easy	ADJ	15	01x07_-_The_Target_s_Second_Son
right	ADJ	36	01x07_-_The_Target_s_Second_Son
wrong	ADJ	13	01x07_-_The_Target_s_Second_Son
good	ADJ	27	01x07_-_The_Target_s_Second_Son
forceful	ADJ	2	01x07_-_The_Target_s_Second_Son
more	ADJ	5	01x07_-_The_Target_s_Second_Son
right	ADJ	36	01x07_-_The_Target_s_Second_Son
young	ADJ	14	01x07_-_The_Target_s_Second_Son
good	ADJ	27	01x07_-_The_Target_s_Second_Son
least	ADJ	3	01x07_-_The_Target_s_Second_Son
sorry	ADJ	4	01x07_-_The_Target_s_Second_Son
right	ADJ	36	01x07_-_The_Target_s_Second_Son
sure	ADJ	10	01x07_-_The_Target_s_Second_Son
other	ADJ	4	01x07_-_The_Target_s_Second_Son
same	ADJ	6	01x07_-_The_Target_s_Second_Son
hot	ADJ	21	01x07_-_The_Target_s_Second_Son
good	ADJ	27	01x07_-_The_Target_s_Second_Son
little	ADJ	10	01x07_-_The_Target_s_Second_Son
small	ADJ	13	01x07_-_The_Target_s_Second_Son
right	ADJ	36	01x07_-_The_Target_s_Second_Son
brilliant	ADJ	6	01x07_-_The_Target_s_Second_Son
academic	ADJ	4	01x07_-_The_Target_s_Second_Son
capable	ADJ	5	01x07_-_The_Target_s_Second_Son
embarrassed	ADJ	4	01x07_-_The_Target_s_Second_Son
more	ADJ	5	01x07_-_The_Target_s_Second_Son
knowledgeable	ADJ	3	01x07_-_The_Target_s_Second_Son
sure	ADJ	10	01x07_-_The_Target_s_Second_Son
own	ADJ	2	01x07_-_The_Target_s_Second_Son
sure	ADJ	10	01x07_-_The_Target_s_Second_Son
worth	ADJ	5	01x07_-_The_Target_s_Second_Son
small	ADJ	13	01x07_-_The_Target_s_Second_Son
happy	ADJ	4	01x07_-_The_Target_s_Second_Son
sure	ADJ	10	01x07_-_The_Target_s_Second_Son
real	ADJ	13	01x07_-_The_Target_s_Second_Son
right	ADJ	36	01x07_-_The_Target_s_Second_Son
ideal	ADJ	5	01x07_-_The_Target_s_Second_Son
ideal	ADJ	5	01x07_-_The_Target_s_Second_Son
right	ADJ	36	01x07_-_The_Target_s_Second_Son
confident	ADJ	3	01x07_-_The_Target_s_Second_Son
perfect	ADJ	5	01x07_-_The_Target_s_Second_Son
wonderful	ADJ	1	01x07_-_The_Target_s_Second_Son
grateful	ADJ	2	01x07_-_The_Target_s_Second_Son
right	ADJ	36	01x07_-_The_Target_s_Second_Son
great	ADJ	7	01x07_-_The_Target_s_Second_Son
good	ADJ	27	01x07_-_The_Target_s_Second_Son
right	ADJ	36	01x07_-_The_Target_s_Second_Son
countless	ADJ	1	01x07_-_The_Target_s_Second_Son
true	ADJ	15	01x07_-_The_Target_s_Second_Son
short	ADJ	23	01x07_-_The_Target_s_Second_Son
close	ADJ	37	01x07_-_The_Target_s_Second_Son
such	ADJ	2	01x07_-_The_Target_s_Second_Son
mundane	ADJ	3	01x07_-_The_Target_s_Second_Son
true	ADJ	15	01x07_-_The_Target_s_Second_Son
about	ADJ	8	01x07_-_The_Target_s_Second_Son
sorry	ADJ	4	01x07_-_The_Target_s_Second_Son
asleep	ADJ	5	01x07_-_The_Target_s_Second_Son
cold	ADJ	16	01x07_-_The_Target_s_Second_Son
own	ADJ	2	01x07_-_The_Target_s_Second_Son
good	ADJ	27	01x07_-_The_Target_s_Second_Son
wonderful	ADJ	1	01x07_-_The_Target_s_Second_Son
real	ADJ	13	01x07_-_The_Target_s_Second_Son
busy	ADJ	6	01x07_-_The_Target_s_Second_Son
different	ADJ	5	01x07_-_The_Target_s_Second_Son
other	ADJ	4	01x07_-_The_Target_s_Second_Son
-	ADJ	0	01x07_-_The_Target_s_Second_Son
secret	ADJ	14	01x07_-_The_Target_s_Second_Son
-	ADJ	0	01x08_-_The_Counter-Secret_Police_Cover_Operation
secret	ADJ	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
wrong	ADJ	13	01x08_-_The_Counter-Secret_Police_Cover_Operation
able	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
confident	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
able	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
tough	ADJ	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
scared	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
bad	ADJ	17	01x08_-_The_Counter-Secret_Police_Cover_Operation
good	ADJ	27	01x08_-_The_Counter-Secret_Police_Cover_Operation
young	ADJ	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
right	ADJ	36	01x08_-_The_Counter-Secret_Police_Cover_Operation
whole	ADJ	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
right	ADJ	36	01x08_-_The_Counter-Secret_Police_Cover_Operation
new	ADJ	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
relieved	ADJ	13	01x08_-_The_Counter-Secret_Police_Cover_Operation
young	ADJ	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
total	ADJ	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
adorable	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
more	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
many	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
many	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
good	ADJ	27	01x08_-_The_Counter-Secret_Police_Cover_Operation
main	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
secret	ADJ	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
great	ADJ	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
good	ADJ	27	01x08_-_The_Counter-Secret_Police_Cover_Operation
secret	ADJ	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
second	ADJ	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
second	ADJ	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
good	ADJ	27	01x08_-_The_Counter-Secret_Police_Cover_Operation
second	ADJ	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
adorable	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
cute	ADJ	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
little	ADJ	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
indiscriminate	ADJ	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
old	ADJ	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
pretty	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
kind	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
proud	ADJ	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
excited	ADJ	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
important	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
sorry	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
well	ADJ	22	01x08_-_The_Counter-Secret_Police_Cover_Operation
honest	ADJ	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
awkward	ADJ	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
familiar	ADJ	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
natural	ADJ	13	01x08_-_The_Counter-Secret_Police_Cover_Operation
false	ADJ	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
careful	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
extra	ADJ	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
political	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
dangerous	ADJ	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
much	ADJ	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
dirty	ADJ	13	01x08_-_The_Counter-Secret_Police_Cover_Operation
more	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
many	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
much	ADJ	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
left	ADJ	24	01x08_-_The_Counter-Secret_Police_Cover_Operation
many	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
sure	ADJ	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
right	ADJ	36	01x08_-_The_Counter-Secret_Police_Cover_Operation
easy	ADJ	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
young	ADJ	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
fake	ADJ	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
lovey	ADJ	0	01x08_-_The_Counter-Secret_Police_Cover_Operation
little	ADJ	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
late	ADJ	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
little	ADJ	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
late	ADJ	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
able	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
long	ADJ	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
whole	ADJ	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
whole	ADJ	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
foul	ADJ	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
afraid	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
sure	ADJ	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
relative	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
easy	ADJ	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
close	ADJ	37	01x08_-_The_Counter-Secret_Police_Cover_Operation
careful	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
significant	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
nice	ADJ	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
young	ADJ	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
fake	ADJ	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
true	ADJ	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
secret	ADJ	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
temporary	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
diplomatic	ADJ	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
worthy	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
worthy	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
simple	ADJ	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
scary	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
nervous	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
studious	ADJ	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
civil	ADJ	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
lovely	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
reasonable	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
single	ADJ	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
suspicious	ADJ	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
serious	ADJ	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
sure	ADJ	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
sensitive	ADJ	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
married	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
perfect	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
more	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
other	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
least	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
true	ADJ	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
normal	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
sorry	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
nasty	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
least	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
fake	ADJ	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
delicious	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
enough	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
considerate	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
drunk	ADJ	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
filthy	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
surprising	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
beautiful	ADJ	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
few	ADJ	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
common	ADJ	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
many	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
many	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
other	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
loidy	ADJ	0	01x08_-_The_Counter-Secret_Police_Cover_Operation
right	ADJ	36	01x08_-_The_Counter-Secret_Police_Cover_Operation
little	ADJ	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
handsome	ADJ	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
tall	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
considerate	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
other	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
beautiful	ADJ	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
old	ADJ	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
frequent	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
right	ADJ	36	01x08_-_The_Counter-Secret_Police_Cover_Operation
several	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
delicious	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
medical	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
old	ADJ	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
superb	ADJ	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
excellent	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
little	ADJ	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
pricey	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
dalc	ADJ	0	01x08_-_The_Counter-Secret_Police_Cover_Operation
fancy	ADJ	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
right	ADJ	36	01x08_-_The_Counter-Secret_Police_Cover_Operation
whole	ADJ	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
poor	ADJ	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
able	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
domestic	ADJ	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
mortal	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
secret	ADJ	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
dangerous	ADJ	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
bad	ADJ	17	01x08_-_The_Counter-Secret_Police_Cover_Operation
right	ADJ	36	01x08_-_The_Counter-Secret_Police_Cover_Operation
powerful	ADJ	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
next	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
wonderful	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
old	ADJ	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
easy	ADJ	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
rude	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
right	ADJ	36	01x08_-_The_Counter-Secret_Police_Cover_Operation
expensive	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
poor	ADJ	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
late	ADJ	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
part	ADJ	18	01x08_-_The_Counter-Secret_Police_Cover_Operation
fine	ADJ	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
proper	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
only	ADJ	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
important	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
thin	ADJ	13	01x08_-_The_Counter-Secret_Police_Cover_Operation
true	ADJ	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
well	ADJ	22	01x08_-_The_Counter-Secret_Police_Cover_Operation
more	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
bold	ADJ	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
confident	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
powerful	ADJ	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
easy	ADJ	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
such	ADJ	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
careless	ADJ	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
internal	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
internal	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
likely	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
married	ADJ	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
easy	ADJ	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
fine	ADJ	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
bad	ADJ	17	01x08_-_The_Counter-Secret_Police_Cover_Operation
calm	ADJ	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
great	ADJ	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
countless	ADJ	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
safe	ADJ	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
fake	ADJ	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
married	ADJ	5	01x09_-_Show_Off_How_in_Love_You_Are
first	ADJ	16	01x09_-_Show_Off_How_in_Love_You_Are
sober	ADJ	7	01x09_-_Show_Off_How_in_Love_You_Are
right	ADJ	36	01x09_-_Show_Off_How_in_Love_You_Are
married	ADJ	5	01x09_-_Show_Off_How_in_Love_You_Are
lewd	ADJ	2	01x09_-_Show_Off_How_in_Love_You_Are
high	ADJ	18	01x09_-_Show_Off_How_in_Love_You_Are
whole	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
wonderful	ADJ	1	01x09_-_Show_Off_How_in_Love_You_Are
naughty	ADJ	2	01x09_-_Show_Off_How_in_Love_You_Are
normal	ADJ	5	01x09_-_Show_Off_How_in_Love_You_Are
right	ADJ	36	01x09_-_Show_Off_How_in_Love_You_Are
about	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
fine	ADJ	10	01x09_-_Show_Off_How_in_Love_You_Are
fine	ADJ	10	01x09_-_Show_Off_How_in_Love_You_Are
lovely	ADJ	3	01x09_-_Show_Off_How_in_Love_You_Are
other	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
sure	ADJ	10	01x09_-_Show_Off_How_in_Love_You_Are
many	ADJ	1	01x09_-_Show_Off_How_in_Love_You_Are
sure	ADJ	10	01x09_-_Show_Off_How_in_Love_You_Are
happy	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
free	ADJ	22	01x09_-_Show_Off_How_in_Love_You_Are
sure	ADJ	10	01x09_-_Show_Off_How_in_Love_You_Are
happy	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
awake	ADJ	3	01x09_-_Show_Off_How_in_Love_You_Are
next	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
precious	ADJ	5	01x09_-_Show_Off_How_in_Love_You_Are
next	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
little	ADJ	10	01x09_-_Show_Off_How_in_Love_You_Are
ex	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
careful	ADJ	5	01x09_-_Show_Off_How_in_Love_You_Are
dear	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
mindful	ADJ	1	01x09_-_Show_Off_How_in_Love_You_Are
about	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
careful	ADJ	5	01x09_-_Show_Off_How_in_Love_You_Are
clear	ADJ	45	01x09_-_Show_Off_How_in_Love_You_Are
secret	ADJ	14	01x09_-_Show_Off_How_in_Love_You_Are
embarrassed	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
other	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
little	ADJ	10	01x09_-_Show_Off_How_in_Love_You_Are
envious	ADJ	1	01x09_-_Show_Off_How_in_Love_You_Are
pretend	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
glad	ADJ	5	01x09_-_Show_Off_How_in_Love_You_Are
tired	ADJ	6	01x09_-_Show_Off_How_in_Love_You_Are
separate	ADJ	19	01x09_-_Show_Off_How_in_Love_You_Are
mad	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
last	ADJ	21	01x09_-_Show_Off_How_in_Love_You_Are
envious	ADJ	1	01x09_-_Show_Off_How_in_Love_You_Are
sure	ADJ	10	01x09_-_Show_Off_How_in_Love_You_Are
green	ADJ	14	01x09_-_Show_Off_How_in_Love_You_Are
good	ADJ	27	01x09_-_Show_Off_How_in_Love_You_Are
bad	ADJ	17	01x09_-_Show_Off_How_in_Love_You_Are
lively	ADJ	6	01x09_-_Show_Off_How_in_Love_You_Are
sorry	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
secret	ADJ	14	01x09_-_Show_Off_How_in_Love_You_Are
great	ADJ	7	01x09_-_Show_Off_How_in_Love_You_Are
secret	ADJ	14	01x09_-_Show_Off_How_in_Love_You_Are
secret	ADJ	14	01x09_-_Show_Off_How_in_Love_You_Are
exciting	ADJ	10	01x09_-_Show_Off_How_in_Love_You_Are
least	ADJ	3	01x09_-_Show_Off_How_in_Love_You_Are
late	ADJ	11	01x09_-_Show_Off_How_in_Love_You_Are
able	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
young	ADJ	14	01x09_-_Show_Off_How_in_Love_You_Are
secret	ADJ	14	01x09_-_Show_Off_How_in_Love_You_Are
suspicious	ADJ	2	01x09_-_Show_Off_How_in_Love_You_Are
true	ADJ	15	01x09_-_Show_Off_How_in_Love_You_Are
clear	ADJ	45	01x09_-_Show_Off_How_in_Love_You_Are
single	ADJ	10	01x09_-_Show_Off_How_in_Love_You_Are
dangerous	ADJ	2	01x09_-_Show_Off_How_in_Love_You_Are
certain	ADJ	7	01x09_-_Show_Off_How_in_Love_You_Are
close	ADJ	37	01x09_-_Show_Off_How_in_Love_You_Are
bad	ADJ	17	01x09_-_Show_Off_How_in_Love_You_Are
obvious	ADJ	1	01x09_-_Show_Off_How_in_Love_You_Are
sorry	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
sorry	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
good	ADJ	27	01x09_-_Show_Off_How_in_Love_You_Are
last	ADJ	21	01x09_-_Show_Off_How_in_Love_You_Are
last	ADJ	21	01x09_-_Show_Off_How_in_Love_You_Are
proper	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
distant	ADJ	5	01x09_-_Show_Off_How_in_Love_You_Are
sick	ADJ	9	01x09_-_Show_Off_How_in_Love_You_Are
disappointing	ADJ	2	01x09_-_Show_Off_How_in_Love_You_Are
right	ADJ	36	01x09_-_Show_Off_How_in_Love_You_Are
sure	ADJ	10	01x09_-_Show_Off_How_in_Love_You_Are
right	ADJ	36	01x09_-_Show_Off_How_in_Love_You_Are
observant	ADJ	3	01x09_-_Show_Off_How_in_Love_You_Are
drunk	ADJ	9	01x09_-_Show_Off_How_in_Love_You_Are
disagreeable	ADJ	3	01x09_-_Show_Off_How_in_Love_You_Are
good	ADJ	27	01x09_-_Show_Off_How_in_Love_You_Are
con	ADJ	6	01x09_-_Show_Off_How_in_Love_You_Are
good	ADJ	27	01x09_-_Show_Off_How_in_Love_You_Are
able	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
good	ADJ	27	01x09_-_Show_Off_How_in_Love_You_Are
first	ADJ	16	01x09_-_Show_Off_How_in_Love_You_Are
general	ADJ	10	01x09_-_Show_Off_How_in_Love_You_Are
first	ADJ	16	01x09_-_Show_Off_How_in_Love_You_Are
general	ADJ	10	01x09_-_Show_Off_How_in_Love_You_Are
unsure	ADJ	2	01x09_-_Show_Off_How_in_Love_You_Are
curious	ADJ	3	01x09_-_Show_Off_How_in_Love_You_Are
past	ADJ	6	01x09_-_Show_Off_How_in_Love_You_Are
worried	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
wifely	ADJ	1	01x09_-_Show_Off_How_in_Love_You_Are
pretend	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
perfect	ADJ	5	01x09_-_Show_Off_How_in_Love_You_Are
rough	ADJ	18	01x09_-_Show_Off_How_in_Love_You_Are
well	ADJ	22	01x09_-_Show_Off_How_in_Love_You_Are
good	ADJ	27	01x09_-_Show_Off_How_in_Love_You_Are
separate	ADJ	19	01x09_-_Show_Off_How_in_Love_You_Are
actual	ADJ	5	01x09_-_Show_Off_How_in_Love_You_Are
able	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
suspicious	ADJ	2	01x09_-_Show_Off_How_in_Love_You_Are
financial	ADJ	1	01x09_-_Show_Off_How_in_Love_You_Are
few	ADJ	2	01x09_-_Show_Off_How_in_Love_You_Are
fake	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
secret	ADJ	14	01x09_-_Show_Off_How_in_Love_You_Are
wrong	ADJ	13	01x09_-_Show_Off_How_in_Love_You_Are
suspicious	ADJ	2	01x09_-_Show_Off_How_in_Love_You_Are
fake	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
fake	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
fake	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
fake	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
superior	ADJ	13	01x09_-_Show_Off_How_in_Love_You_Are
fake	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
second	ADJ	15	01x09_-_Show_Off_How_in_Love_You_Are
fake	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
second	ADJ	15	01x09_-_Show_Off_How_in_Love_You_Are
fake	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
second	ADJ	15	01x09_-_Show_Off_How_in_Love_You_Are
fake	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
well	ADJ	22	01x09_-_Show_Off_How_in_Love_You_Are
other	ADJ	4	01x09_-_Show_Off_How_in_Love_You_Are
fake	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
wide	ADJ	11	01x09_-_Show_Off_How_in_Love_You_Are
fake	ADJ	8	01x09_-_Show_Off_How_in_Love_You_Are
second	ADJ	15	01x09_-_Show_Off_How_in_Love_You_Are
