word	nodeType	synsetCount	unit
fly	VERB	20	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
win	VERB	6	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
look	VERB	14	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
have	VERB	20	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
tear	VERB	9	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
make	VERB	51	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
think	VERB	14	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
have	VERB	20	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
recover	VERB	6	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
hold	VERB	45	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
see	VERB	25	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
show	VERB	16	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
accord	VERB	6	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
show	VERB	16	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
end	VERB	18	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
return	VERB	29	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
return	VERB	29	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
have	VERB	20	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
come	VERB	22	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
stay	VERB	16	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
concentrate	VERB	11	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
mind	VERB	13	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
tell	VERB	9	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
do	VERB	16	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
say	VERB	12	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
do	VERB	16	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
see	VERB	25	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
go	VERB	35	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
go	VERB	35	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
worry	VERB	8	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
tell	VERB	9	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
do	VERB	16	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
do	VERB	16	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
eat	VERB	6	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
let	VERB	8	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
study	VERB	16	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
let	VERB	8	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
concentrate	VERB	11	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
shut	VERB	5	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
guess	VERB	6	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
have	VERB	20	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
become	VERB	4	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
focus	VERB	12	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
perform	VERB	4	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
command	VERB	12	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
call	VERB	41	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
begin	VERB	11	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
praise	VERB	3	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
go	VERB	35	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
show	VERB	16	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
come	VERB	22	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
go	VERB	35	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
guess	VERB	6	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
get	VERB	37	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
create	VERB	6	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
act	VERB	15	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
head	VERB	42	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
trip	VERB	12	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
fall	VERB	44	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
buy	VERB	6	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
let	VERB	8	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
survive	VERB	4	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
cover	VERB	36	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
tell	VERB	9	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
have	VERB	20	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
tell	VERB	9	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
pull	VERB	24	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
want	VERB	9	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
throw	VERB	20	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
put	VERB	10	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
be	VERB	14	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
tail	VERB	11	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
shake	VERB	15	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
cancel	VERB	6	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
meet	VERB	15	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
let	VERB	8	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
take	VERB	44	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
exchange	VERB	17	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
preserve	VERB	9	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
report	VERB	13	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
clear	VERB	45	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
jump	VERB	21	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
try	VERB	10	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
cook	VERB	7	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
have	VERB	20	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
wait	VERB	6	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
try	VERB	10	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
make	VERB	51	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
cook	VERB	7	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
try	VERB	10	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
make	VERB	51	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
resemble	VERB	1	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
see	VERB	25	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
bet	VERB	5	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
marry	VERB	2	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
stop	VERB	22	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
obtain	VERB	3	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
stay	VERB	16	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
run	VERB	57	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice
take	VERB	44	01x18_-_Uncle_the_Private_Tutor-Daybreak
be	VERB	14	01x18_-_Uncle_the_Private_Tutor-Daybreak
reward	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak
receive	VERB	13	01x18_-_Uncle_the_Private_Tutor-Daybreak
fail	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak
receive	VERB	13	01x18_-_Uncle_the_Private_Tutor-Daybreak
bear	VERB	15	01x18_-_Uncle_the_Private_Tutor-Daybreak
return	VERB	29	01x18_-_Uncle_the_Private_Tutor-Daybreak
make	VERB	51	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
have	VERB	20	01x18_-_Uncle_the_Private_Tutor-Daybreak
get	VERB	37	01x18_-_Uncle_the_Private_Tutor-Daybreak
look	VERB	14	01x18_-_Uncle_the_Private_Tutor-Daybreak
hate	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak
have	VERB	20	01x18_-_Uncle_the_Private_Tutor-Daybreak
read	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
get	VERB	37	01x18_-_Uncle_the_Private_Tutor-Daybreak
laugh	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak
get	VERB	37	01x18_-_Uncle_the_Private_Tutor-Daybreak
get	VERB	37	01x18_-_Uncle_the_Private_Tutor-Daybreak
peek	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak
say	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
mean	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak
know	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
have	VERB	20	01x18_-_Uncle_the_Private_Tutor-Daybreak
do	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
let	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak
do	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak
understand	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak
let	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak
start	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
save	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
have	VERB	20	01x18_-_Uncle_the_Private_Tutor-Daybreak
call	VERB	41	01x18_-_Uncle_the_Private_Tutor-Daybreak
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak
read	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak
mean	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
cheat	VERB	9	01x18_-_Uncle_the_Private_Tutor-Daybreak
face	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak
know	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
look	VERB	14	01x18_-_Uncle_the_Private_Tutor-Daybreak
show	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
have	VERB	20	01x18_-_Uncle_the_Private_Tutor-Daybreak
know	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
peek	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak
guess	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak
start	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak
do	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
pass	VERB	43	01x18_-_Uncle_the_Private_Tutor-Daybreak
suggest	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
spend	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak
help	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
cover	VERB	36	01x18_-_Uncle_the_Private_Tutor-Daybreak
mean	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
receive	VERB	13	01x18_-_Uncle_the_Private_Tutor-Daybreak
give	VERB	45	01x18_-_Uncle_the_Private_Tutor-Daybreak
get	VERB	37	01x18_-_Uncle_the_Private_Tutor-Daybreak
combine	VERB	10	01x18_-_Uncle_the_Private_Tutor-Daybreak
receive	VERB	13	01x18_-_Uncle_the_Private_Tutor-Daybreak
need	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
make	VERB	51	01x18_-_Uncle_the_Private_Tutor-Daybreak
expel	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak
sneak	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak
prevent	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak
need	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
raise	VERB	31	01x18_-_Uncle_the_Private_Tutor-Daybreak
become	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak
lead	VERB	31	01x18_-_Uncle_the_Private_Tutor-Daybreak
talk	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak
concentrate	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
figure	VERB	18	01x18_-_Uncle_the_Private_Tutor-Daybreak
ask	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
seem	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak
give	VERB	45	01x18_-_Uncle_the_Private_Tutor-Daybreak
leave	VERB	17	01x18_-_Uncle_the_Private_Tutor-Daybreak
set	VERB	45	01x18_-_Uncle_the_Private_Tutor-Daybreak
do	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak
work	VERB	34	01x18_-_Uncle_the_Private_Tutor-Daybreak
meet	VERB	15	01x18_-_Uncle_the_Private_Tutor-Daybreak
miss	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
get	VERB	37	01x18_-_Uncle_the_Private_Tutor-Daybreak
see	VERB	25	01x18_-_Uncle_the_Private_Tutor-Daybreak
dazzle	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak
k*ll	VERB	0	01x18_-_Uncle_the_Private_Tutor-Daybreak
take	VERB	44	01x18_-_Uncle_the_Private_Tutor-Daybreak
die	VERB	14	01x18_-_Uncle_the_Private_Tutor-Daybreak
see	VERB	25	01x18_-_Uncle_the_Private_Tutor-Daybreak
look	VERB	14	01x18_-_Uncle_the_Private_Tutor-Daybreak
come	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak
introduce	VERB	10	01x18_-_Uncle_the_Private_Tutor-Daybreak
get	VERB	37	01x18_-_Uncle_the_Private_Tutor-Daybreak
take	VERB	44	01x18_-_Uncle_the_Private_Tutor-Daybreak
start	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
gather	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak
realize	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak
mock	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak
delay	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak
think	VERB	14	01x18_-_Uncle_the_Private_Tutor-Daybreak
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak
ruin	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
need	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
show	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
need	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
know	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
win	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak
seem	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak
let	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak
start	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak
shop	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
have	VERB	20	01x18_-_Uncle_the_Private_Tutor-Daybreak
take	VERB	44	01x18_-_Uncle_the_Private_Tutor-Daybreak
let	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak
start	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak
come	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak
ask	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
bother	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak
face	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak
try	VERB	10	01x18_-_Uncle_the_Private_Tutor-Daybreak
solve	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak
get	VERB	37	01x18_-_Uncle_the_Private_Tutor-Daybreak
stay	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
throw	VERB	20	01x18_-_Uncle_the_Private_Tutor-Daybreak
show	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
get	VERB	37	01x18_-_Uncle_the_Private_Tutor-Daybreak
need	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
cheat	VERB	9	01x18_-_Uncle_the_Private_Tutor-Daybreak
need	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
take	VERB	44	01x18_-_Uncle_the_Private_Tutor-Daybreak
guess	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak
do	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
take	VERB	44	01x18_-_Uncle_the_Private_Tutor-Daybreak
teach	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak
want	VERB	9	01x18_-_Uncle_the_Private_Tutor-Daybreak
expel	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak
want	VERB	9	01x18_-_Uncle_the_Private_Tutor-Daybreak
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak
count	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
do	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
become	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak
become	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak
feed	VERB	13	01x18_-_Uncle_the_Private_Tutor-Daybreak
come	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak
prepare	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak
let	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak
fool	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
happen	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak
get	VERB	37	01x18_-_Uncle_the_Private_Tutor-Daybreak
say	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
love	VERB	10	01x18_-_Uncle_the_Private_Tutor-Daybreak
instruct	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak
come	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak
get	VERB	37	01x18_-_Uncle_the_Private_Tutor-Daybreak
understand	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak
get	VERB	37	01x18_-_Uncle_the_Private_Tutor-Daybreak
think	VERB	14	01x18_-_Uncle_the_Private_Tutor-Daybreak
concentrate	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak
take	VERB	44	01x18_-_Uncle_the_Private_Tutor-Daybreak
do	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
come	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak
do	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
dislike	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
like	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
call	VERB	41	01x18_-_Uncle_the_Private_Tutor-Daybreak
want	VERB	9	01x18_-_Uncle_the_Private_Tutor-Daybreak
help	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
do	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
feel	VERB	17	01x18_-_Uncle_the_Private_Tutor-Daybreak
get	VERB	37	01x18_-_Uncle_the_Private_Tutor-Daybreak
grow	VERB	10	01x18_-_Uncle_the_Private_Tutor-Daybreak
work	VERB	34	01x18_-_Uncle_the_Private_Tutor-Daybreak
think	VERB	14	01x18_-_Uncle_the_Private_Tutor-Daybreak
become	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak
make	VERB	51	01x18_-_Uncle_the_Private_Tutor-Daybreak
live	VERB	19	01x18_-_Uncle_the_Private_Tutor-Daybreak
work	VERB	34	01x18_-_Uncle_the_Private_Tutor-Daybreak
think	VERB	14	01x18_-_Uncle_the_Private_Tutor-Daybreak
heal	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak
work	VERB	34	01x18_-_Uncle_the_Private_Tutor-Daybreak
think	VERB	14	01x18_-_Uncle_the_Private_Tutor-Daybreak
help	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
live	VERB	19	01x18_-_Uncle_the_Private_Tutor-Daybreak
end	VERB	18	01x18_-_Uncle_the_Private_Tutor-Daybreak
work	VERB	34	01x18_-_Uncle_the_Private_Tutor-Daybreak
learn	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak
help	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
say	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
want	VERB	9	01x18_-_Uncle_the_Private_Tutor-Daybreak
become	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak
need	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
unleash	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
make	VERB	51	01x18_-_Uncle_the_Private_Tutor-Daybreak
make	VERB	51	01x18_-_Uncle_the_Private_Tutor-Daybreak
conquer	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak
wait	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak
want	VERB	9	01x18_-_Uncle_the_Private_Tutor-Daybreak
conquer	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak
bring	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak
listen	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak
matter	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
envision	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak
teach	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak
master	VERB	15	01x18_-_Uncle_the_Private_Tutor-Daybreak
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak
deal	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak
need	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
lack	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak
capture	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak
eliminate	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
need	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak
protect	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak
have	VERB	20	01x18_-_Uncle_the_Private_Tutor-Daybreak
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak
work	VERB	34	01x18_-_Uncle_the_Private_Tutor-Daybreak
make	VERB	51	01x18_-_Uncle_the_Private_Tutor-Daybreak
eat	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak
guess	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak
bake	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak
read	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
disarm	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak
help	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak
work	VERB	34	01x18_-_Uncle_the_Private_Tutor-Daybreak
see	VERB	25	01x18_-_Uncle_the_Private_Tutor-Daybreak
hear	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak
let	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak
